Stock Code,Month,avg_close,total_volume
KAYU,2021-05,77.47058823529412,574677600
NZIA,2021-05,157.1764705882353,23411200
BBRM,2021-07,50.0,70010200
INTA,2021-07,150.85714285714286,1216300
BUVA,2021-05,70.0,63460200
GEMS,2021-05,3802.3529411764707,2546400
MIDI,2021-05,1997.9411764705883,241200
PJAA,2021-05,537.0588235294117,2096800
PTBA,2021-05,2232.9411764705883,302521200
SMBR,2021-05,735.8823529411765,104218300
INAF,2021-06,2425.714285714286,83499100
INCI,2021-06,878.0952380952381,1856500
JAST,2021-06,135.1904761904762,486822200
YULE,2021-06,420.0,276900
DMND,2021-07,725.7142857142857,484200
JSPT,2021-07,826.9047619047619,22600
OASA,2021-07,229.14285714285714,4090900
PGUN,2021-07,239.04761904761904,1565500
SMMT,2021-07,117.28571428571429,121919500
SRTG,2021-07,1818.095238095238,489261000
DOID,2021-05,369.1764705882353,1679023900
CITA,2021-06,2917.1428571428573,412500
EMTK,2021-06,2351.904761904762,1064745800
MTRA,2021-06,244.0,0
SPMA,2021-06,550.6666666666666,22540200
JPFA,2021-07,1675.4761904761904,398541500
KKGI,2021-07,242.76190476190476,2825800
META,2021-07,123.61904761904762,70064700
PTDU,2021-07,1976.4285714285713,73343200
ROTI,2021-07,1365.4761904761904,19395800
GDST,2021-05,120.82352941176471,1133513700
BRMS,2021-06,96.66666666666667,25299439400
COWL,2021-06,50.0,0
JTPE,2021-06,1225.7142857142858,7022600
MEGA,2021-06,8214.285714285714,158800
SDMU,2021-06,50.285714285714285,56791100
BOLT,2021-07,704.047619047619,84000
PALM,2021-07,552.1428571428571,30382200
UFOE,2021-07,1300.7142857142858,12425900
CARS,2021-05,50.0,2882000
DPNS,2021-05,274.94117647058823,2247900
JECC,2021-05,5957.35294117647,1300
MIRA,2021-05,50.0,49800
SCNP,2021-05,246.7058823529412,13397000
BOSS,2021-06,77.95238095238095,288999300
KBLI,2021-07,333.42857142857144,26415400
MPMX,2021-07,707.1428571428571,209390000
UVCR,2021-07,127.5,31002400
LFLO,,63.23076923076923,10790400
BRMS,2021-05,100.70588235294117,9954813400
MTDL,2021-05,1699.1176470588234,26006300
MYRXP,2021-05,50.0,0
RONY,2021-05,154.2941176470588,54500
BHIT,2021-06,96.95238095238095,30853323300
TAMU,2021-06,50.0,79000
LTLS,2021-07,578.0952380952381,27060800
RDTX,2021-05,7500.0,163400
RMBA,2021-05,289.05882352941177,174500
BPTR,2021-06,119.28571428571429,394503600
CMPP,2021-06,184.0,0
MITI,2021-07,116.57142857142857,304236200
PGAS,2021-07,1017.8571428571429,1953171100
TMPO,2021-07,140.33333333333334,241900
KBAG,2021-05,50.0,14568500
MKPI,2021-05,26011.764705882353,200
REAL,2021-05,50.0,6270100
TAXI,2021-05,50.0,6400
UNIT,2021-05,316.0,0
KDSI,2021-06,875.4761904761905,838800
KMDS,2021-06,487.7142857142857,339000
NPGF,2021-06,147.28571428571428,917785900
PBID,2021-06,1765.2380952380952,29198600
SHIP,2021-06,655.952380952381,23836800
COWL,2021-07,50.0,0
EPAC,2021-07,50.38095238095238,65029900
SMGR,2021-07,8715.47619047619,85214800
LMPI,2021-07,171.76190476190476,227961400
PSGO,2021-05,121.23529411764706,1179700
HADE,2021-06,50.0,12700
PNLF,2021-06,193.9047619047619,869145900
RALS,2021-06,675.2380952380952,369223500
RBMS,2021-06,52.80952380952381,543099500
SCNP,2021-06,365.14285714285717,601902200
DAYA,2021-07,250.28571428571428,450400
MBAP,2021-07,2900.0,2240300
PEGE,2021-07,164.14285714285714,6355800
SUGI,2021-07,50.0,0
SWAT,2021-07,73.85714285714286,144414100
TOBA,2021-07,484.0,1925900
CLAY,2021-09,823.4090909090909,56200
KARW,2021-09,96.4090909090909,162128500
PANS,2021-09,1287.7272727272727,3899700
CMNP,2021-10,1320.5,1608800
DKFT,2021-10,138.45,562869000
ELTY,2021-10,50.0,0
HAIS,2021-10,233.8,233300300
OKAS,2021-10,78.85,321448000
UNIQ,2021-10,91.75,221400800
LION,2021-11,348.1818181818182,534900
PEHA,2021-11,1164.7727272727273,10883400
PURI,2021-11,354.45454545454544,476200
SBAT,2021-11,50.0,231808100
TOWR,2021-11,1172.0454545454545,1588048900
ASII,2021-09,5319.318181818182,743619400
BACA,2021-09,407.72727272727275,2415648500
EKAD,2021-09,1405.909090909091,6192700
GPRA,2021-09,68.31818181818181,444989100
HADE,2021-10,50.0,136100
BBLD,2021-11,401.27272727272725,2039700
ROTI,2021-11,1328.1818181818182,49169600
ALMI,2021-09,241.1818181818182,568300
ENRG,2021-09,120.4090909090909,7690954200
GDYR,2021-10,1442.25,1234300
RALS,2021-10,753.0,243861800
CBMF,2021-11,95.0909090909091,1298094200
CLAY,2021-11,868.4090909090909,249100
GDST,2021-11,104.36363636363636,463230100
OCAP,2021-11,159.0,0
ALKA,2021-09,236.45454545454547,1413700
BPTR,2021-09,186.1818181818182,81118800
IPCC,2021-09,588.6363636363636,201207100
JSPT,2021-09,771.1363636363636,5000
BRPT,2021-10,951.0,1114264000
PNGO,2021-10,1481.5,113800
ICON,2021-11,103.72727272727273,338768600
KMDS,2021-09,457.8181818181818,1473400
MEGA,2021-09,7852.272727272727,180700
MTDL,2021-09,2775.0,124165700
VINS,2021-09,113.68181818181819,95816900
GLOB,2021-10,180.8,5067100
IKBI,2021-10,252.1,2021000
LTLS,2021-10,614.25,3500200
MREI,2021-10,4845.25,71200
PDES,2021-10,334.2,47271800
TRIO,2021-10,426.0,0
ALMI,2021-11,246.8181818181818,503200
ASDM,2021-11,951.1363636363636,297400
DEWA,2021-11,50.0,6674300
HELI,2021-11,345.1818181818182,440500
JPFA,2021-11,1667.2727272727273,470568700
MTSM,2021-11,236.0909090909091,79603100
UNIC,2021-11,10653.40909090909,205700
BHIT,2021-09,91.68181818181819,8073444600
BHAT,2021-10,859.5,22125700
KIAS,2021-10,50.0,4150600
LUCK,2021-10,225.5,545574800
MCOL,2021-10,1926.25,65582000
SMDM,2021-10,122.15,19075600
SPMA,2021-10,362.1,13505300
WIIM,2021-10,522.5,322218500
BGTG,2021-11,212.86363636363637,3716121700
BRNA,2021-11,1220.4545454545455,202000
HOKI,2021-11,190.5,180878100
INCI,2021-11,637.9545454545455,694700
JRPT,2021-11,491.6363636363636,52323400
TCID,2021-11,5643.181818181818,839600
FIRE,2021-09,510.5,318835500
IPCM,2021-09,395.1818181818182,473730100
LFLO,2021-09,82.0909090909091,51366000
MAMIP,2021-09,600.0,0
MSKY,2021-09,369.45454545454544,1080400
ASII,2021-10,5987.5,1462056300
CASS,2021-10,496.3,24600500
DEWA,2021-10,50.0,1632016000
INDY,2021-10,2123.25,1979399200
POLA,2021-10,155.55,2665300
RMBA,2021-10,306.0,0
SHID,2021-10,1168.0,1309700
SMGR,2021-10,8482.5,430143700
ALTO,2021-11,289.54545454545456,1564000
INCF,2021-11,576.5454545454545,28269400
ESTI,2021-09,141.0,777251100
MYOH,2021-09,1534.5454545454545,1024700
SLIS,2021-09,4372.5,8376800
UNIQ,2021-09,88.31818181818181,278548400
WOWS,2021-09,54.86363636363637,2736619300
INDF,2021-10,6623.75,225659000
KIJA,2021-10,161.45,114389100
UNSP,2021-10,120.2,38725300
DNAR,2021-11,271.72727272727275,2068842900
INOV,2021-11,202.77272727272728,58599100
LFLO,2021-11,97.0,58305800
MOLI,2021-11,575.0,689100
PANI,2021-11,2336.3636363636365,4806300
RALS,2021-11,758.4090909090909,145993300
BMTR,2021-09,271.8181818181818,641630400
AKPI,2021-10,685.75,1465600
KAEF,2021-10,2505.5,99435000
LPIN,2021-10,381.3,3352200
PJAA,2021-10,590.5,12680600
SAPX,2021-10,1057.75,572500
URBN,2021-10,830.75,12226200
BSIM,2021-11,939.5454545454545,12535200
CAMP,2021-11,302.8181818181818,47711300
CLEO,2021-11,466.72727272727275,124113800
DYAN,2021-11,87.27272727272727,1069795400
HADE,2021-11,50.0,667900
ULTJ,2021-11,1667.2727272727273,16335600
JAYA,2021-11,133.6818181818182,1300605400
INDO,2021-09,176.0,191089800
KJEN,2021-09,450.1363636363636,432400
MIDI,2021-09,2213.6363636363635,189900
BISI,2021-10,1022.25,4452500
CPRO,2021-10,50.0,21443100
DMAS,2021-10,216.2,981052900
IGAR,2021-10,423.5,3445600
IMPC,2021-10,2214.0,68892900
MAPA,2021-10,2836.0,49723100
GWSA,2021-11,196.8181818181818,134201500
INAI,2021-11,298.3636363636364,6596300
MAMI,2021-11,50.0,0
VICO,2021-11,170.5909090909091,233913300
SCMA,2021-09,2048.6363636363635,208957200
SMRA,2021-09,845.0,1018205300
OILS,2021-09,438.4736842105263,1589466400
BULL,2021-10,273.7,1742124600
DEAL,2021-10,50.0,0
GGRM,2021-10,34050.0,21682300
MYOH,2021-10,1664.0,2992100
PSAB,2021-10,161.25,474675000
SMDR,2021-10,698.25,258724200
SOCI,2021-10,201.2,507757500
FMII,2021-11,444.54545454545456,1333300
IRRA,2021-11,1750.6818181818182,168818400
LRNA,2021-11,190.27272727272728,14890900
MTFN,2021-11,50.0,166700
GLOB,2021-09,171.63636363636363,2495700
ITMA,2021-09,540.0,5057600
WIIM,2021-09,485.8181818181818,250315200
BOLA,2021-10,626.25,252551000
BYAN,2021-10,27642.5,2747000
DYAN,2021-10,81.4,866537400
KMTR,2021-10,359.4,13543300
SIMA,2021-10,50.0,0
ZBRA,2021-10,799.5,263732800
BTEL,2021-11,50.0,0
CNTB,2021-11,250.0,0
SATU,2021-11,81.18181818181819,237731900
FAPA,2021-09,2916.818181818182,1577600
MIRA,2021-09,50.0,158200
MSIN,2021-09,516.1363636363636,541962300
PANR,2021-09,153.9090909090909,232538500
WSBP,2021-10,165.15,1609198000
CMNT,2021-11,1061.8181818181818,1049380500
IPTV,2021-11,238.0,199907300
CAKK,2021-09,90.31818181818181,2956309000
FORZ,2021-09,50.0,0
GHON,2021-09,2242.7272727272725,129200
INDR,2021-09,4015.909090909091,1705000
BTPN,2021-10,2833.5,1777000
DOID,2021-10,324.5,3195121200
IKAI,2021-10,50.0,839400
LION,2021-10,357.1,27429700
PCAR,2021-10,299.3,1103700
TCPI,2021-10,9261.25,377647700
TKIM,2021-10,8305.0,150152000
EDGE,2021-11,23876.136363636364,158200
JSKY,2021-11,124.22727272727273,2237485000
LMPI,2021-11,193.95454545454547,71084100
MAPB,2021-11,1647.5,117600
PPGL,2021-11,117.72727272727273,137599400
PSDN,2021-11,171.63636363636363,11237200
SDPC,2021-11,145.27272727272728,57316500
ZONE,2021-11,403.6363636363636,4043000
ASBI,2021-09,274.8181818181818,498800
BBRI,2021-09,3746.3636363636365,6012258100
JMAS,2021-09,172.3181818181818,36196400
KINO,2021-09,2147.7272727272725,7200400
MIKA,2021-09,2368.6363636363635,484638400
RUIS,2021-09,206.72727272727272,3153300
SAME,2021-09,531.2727272727273,994439000
SIMA,2021-09,50.0,0
BBTN,2021-10,1687.25,1399013700
BLTZ,2021-10,3330.0,61000
KICI,2021-10,237.3,30197300
MARK,2021-10,1059.75,158015400
MOLI,2021-10,634.25,2460700
PLAN,2021-10,34.6,305525200
SINI,2021-10,273.2,912100
CASH,2021-11,341.8181818181818,691099200
TRUS,2021-11,418.27272727272725,1022200
JAST,2021-09,177.54545454545453,1478018100
MRAT,2021-09,301.45454545454544,16641100
TINS,2021-09,1498.8636363636363,601397300
BEKS,2021-10,80.75,10299081800
EKAD,2021-10,1442.0,5800100
HITS,2021-10,413.7,862000
CSRA,2021-11,460.09090909090907,82653100
HOPE,2021-11,97.31818181818181,222966400
SSTM,2021-11,859.3181818181819,641200
CSIS,2021-09,82.5,1864842200
MYTX,2021-10,76.25,35324600
PANR,2021-10,299.6,368297500
ACES,2021-11,1399.7727272727273,283911100
BWPT,2021-09,74.77272727272727,3572904500
BMRI,2021-10,6946.25,1344673000
ISAT,2021-10,6601.25,85352700
MITI,2021-10,113.85,1056967200
SULI,2021-10,50.0,25121800
DEFI,2021-11,1037.7272727272727,120700
IMJS,2021-11,473.5,387161300
PAMG,2021-11,94.68181818181819,190076800
SIDO,2021-11,898.8636363636364,222712500
DGIK,2021-09,74.31818181818181,448945400
GSMF,2021-09,205.4090909090909,5663200
HKMU,2021-09,63.22727272727273,3912487100
KICI,2021-09,243.9090909090909,34905800
MITI,2021-09,101.72727272727273,789643500
SKYB,2021-09,51.0,0
UCID,2021-09,1559.090909090909,2688000
BBLD,2021-10,403.5,168800
NASA,2021-10,70.55,501407000
NIPS,2021-10,282.0,0
PNSE,2021-10,698.85,1701600
PSDN,2021-10,179.45,972100
ABDA,2021-11,6727.272727272727,900
ARII,2021-11,291.45454545454544,5718000
DMAS,2021-11,225.1818181818182,487133900
IMPC,2021-11,2324.090909090909,107836500
PGJO,2021-11,84.5909090909091,12247300
TUGU,2021-11,1720.4545454545455,6079300
BSWD,2021-09,1750.0,0
INDY,2021-09,1454.7727272727273,1016819500
JKSW,2021-09,60.0,0
TBMS,2021-09,1695.4545454545455,608500
WEHA,2021-09,220.1818181818182,1969455300
GPSO,2021-10,164.75,68959200
VOKS,2021-10,183.8,2163100
BHIT,2021-11,59.27272727272727,3550325100
BSSR,2021-11,2903.181818181818,1646000
EDGE,2021-09,26660.227272727272,224500
KLBF,2021-09,1434.090909090909,526216600
MAIN,2021-09,773.6363636363636,155951300
CEKA,2021-10,1838.0,1903700
IBFN,2021-10,100.05,40873900
SKRN,2021-10,724.5,28155900
TOTL,2021-10,325.8,41267700
VICI,2021-10,419.7,78827800
INAF,2021-11,2396.818181818182,32380400
MABA,2021-11,50.0,0
TAMA,2021-11,61.22727272727273,495827600
PURA,2021-09,53.54545454545455,7750909900
MGRO,2021-10,737.5,72251200
PICO,2021-11,105.54545454545455,2291000
SAME,2021-11,434.1818181818182,652041300
SPMA,2021-11,497.77272727272725,94101600
TELE,2021-11,121.0,0
BSSR,2021-09,2129.5454545454545,5000200
CNTX,2021-09,182.86363636363637,552000
EMTK,2021-09,1954.5454545454545,560559700
HDTX,2021-09,120.0,0
TOWR,2021-09,1343.409090909091,1169693900
BBCA,2021-10,18728.75,1465761300
INPP,2021-11,647.9545454545455,144600
MYRXP,2021-11,50.0,0
NPGF,2021-11,102.86363636363636,340246500
PMJS,2021-11,154.13636363636363,256701100
SSIA,2021-11,488.45454545454544,38742600
ANJT,2021-09,697.0454545454545,482800
BHAT,2021-09,772.9545454545455,210661700
CITY,2021-09,147.36363636363637,16891700
INPP,2021-09,688.6363636363636,19600
EDGE,2021-10,25095.0,186900
GDST,2021-10,101.5,327804700
BFIN,2021-11,1028.409090909091,1021937200
DGNS,2021-11,789.0909090909091,313250600
INDS,2021-11,2053.181818181818,170800
PLAS,2021-11,50.0,0
PSGO,2021-11,215.27272727272728,402926600
SCMA,2021-11,396.27272727272725,2655512100
BTEL,2021-09,50.0,0
DEAL,2021-09,50.0,596992000
IKAN,2021-09,107.77272727272727,812404700
IMPC,2021-09,2033.6363636363637,37112900
MPRO,2021-09,650.5454545454545,1602600
EAST,2021-10,79.6,449989300
LPCK,2021-10,1012.25,44346800
BCIC,2021-11,235.72727272727272,1401397900
BTPS,2021-11,3850.4545454545455,82720400
MARI,2021-11,450.54545454545456,763914000
PPRE,2021-11,206.9090909090909,217021200
ACES,2021-09,1345.6818181818182,256999800
BNII,2021-09,337.09090909090907,24614200
DNAR,2021-09,318.27272727272725,266849700
TALF,2021-09,294.45454545454544,1090000
TRIM,2021-09,279.0,2179032900
UFOE,2021-09,1007.9545454545455,16247400
GTSI,2021-10,73.65,787984600
LIFE,2021-10,5987.5,7000
TPMA,2021-10,480.95,22385700
OMRE,2021-11,810.0,190100
VRNA,2021-11,188.6818181818182,320530200
ABDA,2021-09,6950.0,600
AGAR,2021-09,365.27272727272725,239400
AMIN,2021-09,191.3181818181818,498000
AMOR,2021-09,3730.909090909091,26744300
NATO,2021-09,596.1363636363636,6468012400
TRJA,2021-09,247.63636363636363,311874100
ALMI,2021-10,239.0,200900
BAYU,2021-10,1063.0,75900
MTFN,2021-10,50.0,3700
WOOD,2021-10,723.0,340343600
BVIC,2021-11,167.5909090909091,2022570700
ERAA,2021-11,638.4090909090909,1761275300
FORU,2021-11,189.54545454545453,99878700
MMLP,2021-11,522.5454545454545,213367400
WSKT,2021-11,860.9090909090909,970616700
YULE,2021-11,881.5909090909091,68824900
BAJA,2021-09,377.8181818181818,36581200
ENVY,2021-09,50.0,0
JGLE,2021-09,50.0,280800
SMMA,2021-09,10663.636363636364,779300
BLTA,2021-10,50.0,1645800
GOLL,2021-10,50.0,0
JGLE,2021-10,50.0,152300
PGAS,2021-10,1490.5,5094408900
PTDU,2021-10,208.65,381966600
SMSM,2021-10,1509.75,11871600
MDKA,2021-11,3412.7272727272725,1665039400
BCIC,2021-09,287.45454545454544,179353400
INTA,2021-09,84.5,9289300
KAEF,2021-09,2362.7272727272725,34880900
SBMA,2021-09,411.29411764705884,1187600800
BJTM,2021-10,761.75,306027000
MICE,2021-10,364.5,4442300
MTLA,2021-10,354.3,2036200
CPIN,2021-11,6027.272727272727,174480600
LPPS,2021-11,110.13636363636364,55263000
WEHA,2021-11,202.8181818181818,274144300
BMSR,2021-09,190.36363636363637,134574500
MCAS,2021-09,11670.454545454546,21406800
NZIA,2021-10,159.75,5458200
ADES,2021-11,2759.5454545454545,4699800
ASBI,2021-11,296.90909090909093,855900
BLUE,2021-11,789.7727272727273,3660500
SRSN,2021-11,54.63636363636363,82334100
TMAS,2021-11,582.7272727272727,976287200
ARKA,2021-09,72.54545454545455,3983451200
BALI,2021-09,727.5,24424200
DMMX,2021-09,3023.6363636363635,457036300
MBAP,2021-09,3341.818181818182,9653200
MTSM,2021-09,157.9090909090909,1160700
OMRE,2021-09,872.9545454545455,204000
PNGO,2021-09,1418.8636363636363,20800
PZZA,2021-09,673.4090909090909,7654200
UANG,2021-09,1045.909090909091,263700
DIVA,2021-10,2216.0,14289200
JAWA,2021-10,150.25,970400800
TAMU,2021-10,50.0,7570400
BIRD,2021-11,1524.090909090909,124806000
DADA,2021-11,50.0,35332200
IKAI,2021-11,50.0,5713600
KBLM,2021-11,223.63636363636363,101609600
SAFE,2021-11,250.63636363636363,37614800
ASSA,2021-09,3030.0,378569200
BBMD,2021-09,1892.0454545454545,692000
BNBA,2021-09,1364.3181818181818,135390300
BUMI,2021-09,56.04545454545455,9489974200
NIRO,2021-09,136.5,936270700
PTSP,2021-09,4314.090909090909,53100
ROCK,2021-09,616.8181818181819,54100
APLI,2021-10,204.4,3150700
CSRA,2021-10,407.8,45751000
LPLI,2021-10,261.2,1454300
MTWI,2021-10,111.25,110681700
SOTS,2021-11,287.90909090909093,1292200
STTP,2021-11,7232.954545454545,26100
TRST,2021-11,599.3181818181819,1373200
WIFI,2021-11,687.5,1478993100
AIMS,2021-09,336.3636363636364,2673300
BFIN,2021-09,1060.909090909091,1573034600
BKDP,2021-09,50.59090909090909,52131400
BRIS,2021-09,2102.7272727272725,644074000
AALI,2021-10,10178.75,93823100
GMFI,2021-10,92.85,40919100
PRIM,2021-10,321.1,99446900
PZZA,2021-10,714.75,12451200
SCNP,2021-10,238.8,69118800
AGII,2021-11,1456.3636363636363,139972600
BPFI,2021-11,1014.3181818181819,406700
NASA,2021-11,68.0,124843300
NFCX,2021-11,9656.818181818182,1800100
SAPX,2021-11,1101.8181818181818,1404400
GEMA,2021-09,362.6363636363636,83400
PANI,2021-09,295.8181818181818,1572800
SMDM,2021-09,123.95454545454545,7592900
WINS,2021-09,134.4090909090909,580326200
CITA,2021-10,2812.0,201200
ROTI,2021-10,1331.25,60340300
ALKA,2021-11,244.0,362800
AMOR,2021-11,3903.181818181818,22554900
NRCA,2021-11,294.27272727272725,3726300
AISA,2021-09,206.45454545454547,245450200
BEST,2021-09,124.36363636363636,404283200
DNET,2021-09,3193.6363636363635,405000
LMSH,2021-09,711.5909090909091,42219200
ANDI,2021-10,50.0,181595300
FUJI,2021-10,328.5,25588100
HRUM,2021-10,8101.25,226994800
TDPM,2021-11,119.0,0
MLPT,2021-11,3443.181818181818,4740300
CANI,2021-09,128.22727272727272,46162900
CEKA,2021-09,1787.5,662400
HADE,2021-09,50.0,140600
KEJU,2021-09,1229.090909090909,2337800
PYFA,2021-09,1169.5454545454545,5319700
AMAN,2021-11,501.45454545454544,54947300
SAMF,2021-11,1075.909090909091,557407200
SQMI,2021-11,93.5,519468600
PRAS,2021-09,237.8181818181818,81303200
SAFE,2021-09,208.5909090909091,4658300
GPSO,2021-09,189.78947368421052,442734000
BEST,2021-10,135.0,830467300
IPCC,2021-10,560.25,128878700
LAND,2021-10,94.4,188914400
PANS,2021-10,1327.0,4018000
SMCB,2021-10,1747.5,29581300
BAJA,2021-11,369.6363636363636,184643800
MGRO,2021-11,800.9090909090909,173711700
ASJT,2021-09,149.77272727272728,207367200
KEEN,2021-09,431.0,23105000
KREN,2021-09,148.0909090909091,1013455400
TRIO,2021-09,426.0,0
KINO,2021-10,2104.0,18009800
MLBI,2021-10,8706.25,2358000
MPMX,2021-10,742.0,136038100
NATO,2021-11,708.4090909090909,6046253200
SCCO,2021-11,10389.772727272728,44000
BGTG,2021-09,224.13636363636363,2422307700
ARNA,2021-10,781.0,72942900
BNII,2021-10,339.0,47241600
HOKI,2021-10,197.5,674436300
KREN,2021-10,117.0,355421500
WTON,2021-10,288.9,579541400
YPAS,2021-10,623.5,1588800
AKRA,2021-11,4230.909090909091,286806900
MLPT,2021-09,3549.5454545454545,43255400
MREI,2021-09,4532.727272727273,26200
EMTK,2021-10,1691.0,1110118300
FORU,2021-10,146.0,4120100
WEHA,2021-10,220.7,631307000
HOTL,2021-11,50.0,985800
META,2021-11,132.95454545454547,56835200
PSAB,2021-11,155.45454545454547,150353400
TRIS,2021-11,244.63636363636363,373902000
SSMS,2021-11,1184.5454545454545,272123300
BELL,2021-09,138.3181818181818,7868600
BRNA,2021-09,1383.1818181818182,94000
CASS,2021-09,361.1818181818182,29865100
FILM,2021-09,352.90909090909093,289320900
HELI,2021-09,332.8181818181818,487700
MYOR,2021-09,2318.6363636363635,52258700
PLAS,2021-09,50.0,0
SILO,2021-09,8676.136363636364,4826500
TGRA,2021-09,97.45454545454545,615884300
APII,2021-10,182.25,5677600
ASRI,2021-10,191.05,1834410800
MIDI,2021-10,2159.0,78149300
DNET,2021-11,3275.909090909091,248500
SHIP,2021-11,995.4545454545455,53047600
TOTL,2021-11,327.1818181818182,27317900
TRIN,2021-11,254.0,440174800
AGRS,2021-09,246.72727272727272,439670900
BTPN,2021-09,2775.4545454545455,745100
INRU,2021-09,689.5454545454545,187800
MKPI,2021-09,25000.0,12500
PKPK,2021-09,91.54545454545455,3943399500
SQMI,2021-09,116.5,768177400
TRUK,2021-09,143.0,3376521700
UVCR,2021-09,643.8636363636364,986974200
AMAN,2021-10,474.9,51669700
BNGA,2021-10,1045.5,230407400
HOTL,2021-10,50.0,226200
MAPB,2021-10,1676.25,248300
BIPI,2021-11,51.68181818181818,13347229900
FASW,2021-11,7600.0,0
MTWI,2021-11,111.81818181818181,66191800
